ID,price
2427,2274914.2740389667
5378,2442906.9023419274
3701,1289347.4211865596
4536,2237036.6796210385
3799,1133827.004847804
9431,2977504.8662496605
10878,1496943.1143651714
2028,789837.0475516544
5598,2301005.142080531
5828,6610906.103098993
2842,1471254.9539752945
279,2583547.2484057406
4812,2486245.846016366
11406,2278187.4362735474
1086,1385032.5438971324
2696,1382337.2432346018
9220,1126965.1991504736
1496,1899629.4134633506
3737,1753702.3406044634
12211,4399268.439647974
1556,1798676.7993583872
1066,1765964.4959105502
1836,1265837.3437723538
10913,1421654.6427474155
1868,2259600.1122779637
12610,3485818.2797414158
12146,2013667.780130087
2087,1671256.7035612378
2916,2642426.659516212
10188,3589569.463183496
3253,1027454.1710468438
9082,1841338.9076307751
12493,1521229.2090600354
5898,3859094.3763757856
8409,2815965.244518825
5885,2202283.856115579
1101,1100126.9130026442
10071,2364740.9763892866
11403,3532194.151078882
728,1290350.1632265677
11647,4387335.081266701
1931,1102789.9772949487
232,4055978.253330292
3988,1600194.431572382
9416,1353119.2490124102
1866,1664288.1801264414
5685,2841874.406002603
2779,1605087.879137646
3294,3118959.093528635
1471,3287136.865841337
2960,1187719.6409893187
10447,1885591.1961168917
1220,3484162.0832344303
69,1748743.5123288457
2002,4503263.438705752
2784,2287446.626087607
1911,2309656.6819260996
3023,1308601.7130210733
3394,1887530.0394425078
5920,1854375.881995279
688,1066517.227731122
1511,2882713.081253333
3572,3409627.4455595408
12401,1249833.9736268548
10756,3017958.132987677
4007,2021304.3775442315
3230,953801.1866760609
12240,3126155.287905214
10539,1900722.7234292426
3226,3046389.9099174365
2280,1134687.6781475304
3650,2683517.549276646
8540,1982918.8377093077
5847,1690743.7032638392
6694,2678389.79876251
1336,1092321.2807488109
2538,1821908.5942237172
7185,2626182.3051011013
8314,2908854.8134582974
1204,1372974.52733697
2020,1223114.7611829434
2468,1235750.1336271653
9909,3178463.3251480903
7935,1543553.2707567806
1361,1978937.1168680922
6138,2449216.156209704
1914,4016394.4646269586
11090,2501314.34903767
9320,1579439.4457220263
172,1799945.0134198992
823,2954865.844495179
1189,1607463.2874488637
3768,1145261.111354904
2993,1895363.3261011061
12873,2776823.9990403256
1146,1464207.5181216255
19,1135314.515383121
2113,4084176.2523914985
5132,3560313.3294002423
11109,2599208.5827515856
1562,1755764.5351592882
337,1885145.3485737278
1981,5113220.65841753
546,1638250.463694898
7428,3210951.927725881
230,1112321.9644953667
412,2984456.976998957
2205,1259046.491106622
9114,2720038.3007944715
1803,3152009.693535749
1571,3439011.0085776695
12362,3277902.194257127
8109,1343307.9535744127
3868,2635589.156018237
3013,3138606.069679433
1011,910447.9087345653
12983,5650636.280657983
116,1600473.2526357966
3245,1821934.9866974563
2253,2614340.924078459
10879,3327108.08316558
2246,1856353.915755289
11494,3685341.8436355204
2259,3886563.5649650274
2199,1966786.0000776756
1692,2460447.8170494903
5772,1939505.7277708428
10182,2468474.7806464117
5051,3069950.5504480465
5033,2844825.96908302
11113,3165391.3364319117
51,2498428.740385266
5129,1346912.768814182
1550,1414455.2829598938
616,2148813.557502338
10151,3849579.6030505025
6994,2992060.199177886
5738,3708655.1903586886
5729,4848724.152814776
1122,999292.6341583023
3406,1291037.622992256
2196,978218.6999786234
3768,2623292.444288001
4432,1669692.0975640663
2236,1199288.6819908074
1743,2390720.842768346
2046,2302469.3392501194
781,1493804.025310566
1126,1700546.5941518154
10472,3701791.0565338656
3524,2008175.2299416638
6922,1286237.3398245093
6018,2750502.53506424
2973,1697379.591979887
8323,3443808.0796671007
576,1458568.7466091092
3118,1217078.660960801
5737,3236444.900332502
4642,4575852.362021342
8425,1964867.3696834568
2245,2331163.688837967
12248,1165547.8168336728
2533,1399730.324050477
3134,1401023.465384013
5871,2588366.5607595704
9331,2006141.6038309056
959,3184638.320086153
2753,2533230.4097647276
2887,2069836.4106448723
11710,2058503.589602644
5279,3649735.581004967
3249,1354166.0311589974
9711,3093255.458676407
5061,2395845.6880947263
2493,1562384.7944747892
627,2599193.4343247414
2618,1451584.8559143045
4698,1051476.1754027624
1575,1383409.4697132618
425,1499867.9718776403
944,1706513.364656105
3508,1438632.5583705977
3674,1776830.6675711132
3351,984470.3531572213
1348,1477307.0676087462
1421,990012.3818512221
9134,1059568.3126247495
6348,2097647.392623174
1277,2341770.752167971
1152,1231281.953318308
7783,2131770.8144527194
29,2896334.4644799763
11244,1066792.5999271872
5924,4255156.005500418
3001,4829291.895702681
4587,1716641.4450511774
8303,2244662.0582355936
2439,2332311.531750614
3060,3598494.450133872
8575,5148554.075092367
11031,1098490.974054896
2056,2405794.518425812
8657,1879891.1474100605
7669,1977862.692126927
371,3627865.6361494013
3985,2556439.4772172756
279,1302600.2113940553
2964,2482170.7902420587
5411,1120528.663751226
4555,2763470.597804568
3310,3698372.9533169037
2340,1843701.5454522925
2139,1309651.0118878293
578,1486068.1277586913
2263,1471935.7369498257
11168,3580613.1486163037
8198,2043695.9058652455
6174,2152835.8478999874
7566,1791191.2983986402
5106,3823803.798254779
1977,2288467.3944547097
5663,3053843.5510868216
1398,1496110.0285608398
2207,927605.960781339
1987,1327713.0970634578
70,1650919.1397763968
12282,3851805.9982784013
5913,4439076.932429743
6506,1770763.742815669
3957,2243031.7020843998
881,1173682.8533255463
1599,1203654.1239590223
1989,4137383.399000844
1719,1386957.3102725423
3669,1222365.8207112246
7029,2278654.943834737
3537,3038531.595949581
8590,2691676.3610604336
2974,2148282.2850970356
431,1477629.4834613772
12647,3127219.16234707
2062,2215895.0787668643
8040,3082978.314560836
7744,2291692.9756685602
6155,2822101.487443256
98,1911022.9008506895
3514,1561511.3887014787
776,1243700.37334349
3678,1585142.1429452738
2529,1286764.5392139342
1806,1927467.9397615758
6359,1504532.5557915408
200,1129887.5454216767
1477,2884978.2676998163
1679,2589587.9528285326
2323,1987997.5069624472
917,1421993.8655335538
430,1195225.0135413404
3723,1527892.6622239416
6665,1566260.7116943588
2719,1585963.0373697984
10429,1442585.8328821785
428,1172327.6845454243
3995,1024474.0523944384
393,1468102.4881104075
2336,2578462.4526667893
2107,1298688.8141286254
1242,1545700.5308233805
7616,1773560.7915523527
11586,2397149.7175771627
762,1760709.8167518417
1677,1036197.6307430733
9356,1534687.6080496183
4810,3596165.741160358
1643,2838697.816015612
1977,1749288.2989712264
1102,1506887.860932377
2231,1186809.7608721715
6369,2390451.33892144
8299,4778598.185213541
9088,2553934.8525781683
12140,2313098.2712373887
89,4161721.0503963334
12948,3499826.458392803
2387,1395676.777376207
9454,2311963.9392441623
10957,2176852.8747730004
6075,2015799.1328279502
2665,1595970.5745475583
6511,3156803.9254965107
3180,1748748.8353508739
4079,2471339.3102153647
7372,3621732.758734121
10509,2509175.677740147
3302,4437342.59090971
10714,1852084.463885521
1794,1464043.5379543062
6467,1857702.372572381
10015,3346474.4834869443
12005,2406058.5772261526
11832,1831491.356636978
7524,2147605.3716798523
680,2097833.806919014
376,6626301.648825549
8563,2008310.877552059
2826,1053149.269167086
11426,2909146.6277275146
6426,3205109.8935697186
649,3147450.1600781796
2190,1650078.286281156
11071,2353760.3366348087
738,1070629.55255058
3915,4221872.604650146
2056,2087197.2127285192
11297,2336909.721674981
2113,2188524.582419515
1235,1071721.2955026072
12351,3020579.787269779
995,1684164.4081878082
857,1452083.0204049244
1559,1724963.7112832584
7580,3474593.941882451
716,948765.3327099258
3161,1542844.4384459523
6287,3259451.677522663
3061,1846153.6509676515
2715,1193047.024216382
8652,2861900.62201735
8978,1971458.0099666272
11641,2812301.7136024903
4811,2142984.6986989477
132,3095794.7396116336
3930,2032452.8937637336
12963,4944901.788921656
3625,1754855.0034979829
2256,1220698.837862088
11883,2176622.1990137007
1393,2904484.8195546265
778,1993701.9083797834
333,1715151.962512483
2259,1284071.6032528959
4898,3422603.698998829
975,1580376.0631043625
2130,2619098.978096525
12336,2550555.2544310526
12354,2730972.8035695655
1707,1548748.0786628698
432,1736291.9348852446
1815,2189395.5397475115
12357,1618685.7647211489
11140,3408033.737086261
9197,1499155.4235011446
10500,1407019.1419975953
12701,1967489.0101523323
12111,2707380.6223969385
11150,2096459.4131685793
1933,3079109.224370225
4617,3844629.069319549
12312,3757278.167901758
7129,3298570.517726867
5744,2640118.5024281177
3903,4307181.620779498
3017,3673228.187383989
8723,3277982.978204592
3629,1342521.2018172545
2638,1062300.61854614
1632,2472448.2321637855
3922,1648705.8945320423
2216,1257095.4269628876
5267,5422319.699791261
11091,1470498.3566915644
4964,2256410.4992190255
678,1642120.9127869774
4678,1117664.2429217328
9836,1936262.4840699655
8905,3801906.037418382
3150,1065290.436613876
1805,2086948.4260149666
11262,1308634.3711503756
8024,2861517.7524119676
12988,1251061.4313818037
1611,1677431.4313722465
3466,1133686.501537605
2127,1443274.506319696
497,3344508.3646985926
1647,1002054.116268449
2848,1725727.906535689
293,2315629.7624618905
7256,2043318.502386339
9063,2214365.8617701386
6441,2386525.8118807385
47,2442113.1835190346
5323,1213693.6954685692
6487,1361486.4213167045
1948,1492582.1638144846
1659,2213892.1610836834
1213,1416453.9972871207
11663,3288445.372185311
3954,3245934.3781848163
724,1665342.4413462004
1930,1588443.452291505
7833,1630135.1756968382
814,2097167.017850905
12190,1386507.439404031
4080,1829284.2156669314
11344,2934260.083382702
272,1063877.9074586728
10180,1400743.7678536065
6099,3432393.2295505027
5797,2269775.715003835
7476,1929312.1642676455
833,2349707.7881591464
5545,2496129.1980325463
630,2273812.0993072283
1502,1162214.9204709071
12148,1312267.4101329492
1605,1583760.0321815237
2365,1101025.498642183
12494,2456111.5666257874
6244,2364942.1531407866
3130,1285402.1851933433
1870,1505050.0197420618
10144,1780411.190127409
3752,1063656.6284941414
5798,4066013.015691505
1765,2340731.384990941
11929,5963609.715772058
3241,3181968.7844381067
8324,3975530.5794131607
2688,1048145.5874107966
2912,2534123.2599023427
6742,4609369.195689087
2694,2333638.0344128944
5237,1337331.662348633
9138,3718501.389965291
1773,1568900.8800908588
3607,3182714.4193810993
3968,1729018.4701982134
1140,1690604.6399763734
9624,1335998.7039813173
8311,1571491.7028203625
202,2423099.427366359
2982,964189.9505383498
180,2451253.068416332
3157,1488814.79353663
2959,3063448.3816520553
1436,1556660.213504957
10813,3416887.5996021456
7478,2151514.535939405
10467,2948358.429334446
5901,2581664.20649022
5981,1155851.3950260615
8065,3510043.7654358377
190,1796091.7336208117
6240,2772075.5683843885
1935,3486330.581065778
2952,1707394.764144617
8170,1875249.1882705756
710,1592386.5225261722
667,1632426.6603450344
543,2459484.6479515177
3688,1789867.8722961594
3302,3140516.773382425
664,1318990.364109553
7706,2536310.345471756
2076,2667638.5692555252
2500,4988799.980106657
2020,1763665.4011724237
1913,1613468.4329248574
3160,3910424.868511867
11817,1774825.8122366385
5955,1438509.0732573
4195,1563534.5642303547
939,2931966.171609156
7386,1807581.274430303
12448,2303284.602306895
163,2152966.006893083
831,1188604.5126668653
1634,3045098.071227774
495,1917972.8845057134
3411,1294362.2512362036
8095,1952063.0599165754
2251,1406277.012827706
1891,1434415.5253994996
7473,2421723.8500189823
8557,1340646.6933423954
5766,2237945.4942785087
9849,2574649.046958981
12269,2461490.637900282
5402,4502972.980995965
3601,1588673.226798168
9895,1290831.8259330594
3909,1208620.9981386454
10595,2939842.396825846
460,2157877.3305401765
2883,1013810.5107908905
2405,1878145.029379969
2969,1928243.7683654728
268,1521766.9801561302
558,3036619.6598562095
10556,1621756.631206776
5476,1547402.4517969105
8017,2295415.4664757936
4865,1848060.1342220826
11378,2165807.928480138
1364,2419838.6322174757
3185,1366662.7379497418
12622,2121438.2484757416
1135,1538227.5376850595
505,3163233.7217586683
6459,1955744.9637972002
10303,2723270.566191941
11899,1541943.5045565753
3116,914501.1192943443
10073,887742.9012174319
3393,1491903.0822428884
860,2118992.400130331
2410,2520184.9073390267
5662,2574617.6391961505
2210,1744709.1218920378
500,2429244.284002939
1487,1398104.9708619907
1971,2199844.6110893223
9792,1940745.027614849
1768,1810918.9929320656
1871,895446.9634655131
12803,2736320.3285859106
3923,3249663.9062551428
431,1175980.7468351224
3151,1446487.7962251743
4653,3219434.2187538687
9918,2530810.965436981
134,1343508.4199052888
6377,3159629.9853392816
3233,1566822.9394555301
1580,1720986.7043632262
3384,1688027.4397295027
7289,3597650.4412874165
9381,1728428.742253005
12592,2152499.20055266
587,2397599.30300028
7607,3026789.388181027
6963,930695.058461669
8521,2724249.1398381144
10499,2319942.9728426575
12036,2127796.4524343475
7020,2938401.932037832
8743,3403927.898637368
12157,2971682.964384538
11239,2528702.8905329425
3663,3016572.263878998
9637,3039992.2983381273
8276,2168945.602498452
3010,5758404.919356656
2409,1870659.5999820023
6257,1561315.6028485226
2017,1637311.541470903
12678,4532615.4510106025
6112,3801239.900807813
2189,1364780.1156801276
1080,1209373.2481226576
2690,1961997.6184963689
6163,1569522.944797457
5107,1800568.2582761375
322,1123530.1850944562
6522,3922611.3532329146
2068,2882367.896801314
3792,1756881.8458900196
2882,2736541.3974079113
5589,1780138.2299848418
5400,1584894.4322294504
2114,2461923.799851744
111,3756295.0210741074
4343,3902907.676013913
1712,2363461.04591794
548,1139443.3087156871
3872,1745287.89278455
7453,2106831.2446885877
3551,3798872.8012006814
2332,1111576.3596928343
1934,2481858.1663549524
9736,1646997.41931069
1182,1233175.7997075731
508,1383386.3118643945
11486,3279831.6464206455
8871,3391137.9230963974
2011,1359759.4156768918
4175,1682386.898618165
1323,998871.6545099213
10789,2738935.0474966727
6130,3381197.6575257205
435,2088632.4304758355
10805,1735949.9020843662
3055,1870580.0482868156
6164,2313889.6604846404
5656,2445167.5070937867
7336,2818199.0739770704
4469,3230888.456549335
2136,1433620.9832149528
5535,3794754.088096331
1231,2842070.5180732114
11272,3435709.833692179
1021,1270582.1752226513
2761,2054522.3117833606
4704,2084632.937850298
2705,1716106.3047634824
435,3092963.5225255503
7989,3245619.300325752
2544,1995103.7575480537
3767,1482880.3171715506
7294,2127093.6530346936
11474,1497511.0819371892
2330,2228952.2067214716
6619,1701200.2738260436
6490,2388412.683060855
63,2845502.46879176
967,2513193.8568739174
9740,2651332.618761256
1763,2274362.2608171552
9782,2504854.7634559707
2731,1055474.5106534997
343,1607000.067965139
561,1428955.424786721
6501,1169695.5992721282
10554,1729249.5248149545
2074,1257463.5236268612
12584,3120829.750893892
1873,2159680.182438789
1213,1551760.8213600353
5906,3016141.6978856777
3139,1314685.53522237
4940,2732299.255955269
2446,2351862.7784262784
835,1692747.143248825
10184,1395800.5310333883
11460,3450406.5561627876
2817,4663464.873214742
10662,3054810.7000734643
9273,2803467.505165134
219,2079167.5827192513
12943,2340414.542167292
1058,2362864.160985647
788,1806526.2212926592
1160,1225538.5019259
2653,2174132.9842157885
10599,3054839.0671035238
5800,3332253.706137307
131,957546.3571750511
3095,3151666.1837863233
1823,2734805.7381371376
5447,4515966.934990065
12900,1091190.493744782
1316,1197297.4560177494
319,1444194.5779169132
10480,2287558.7048494727
574,1173155.6952082636
2822,2443357.4586324077
9437,1652018.9766452746
4272,3629794.1372406604
1782,1923371.364457712
11922,2138991.0022819187
11326,997921.3359728182
1804,2779841.753088141
2003,5574484.61274354
7570,3068904.3763743397
9632,3865397.2633478018
74,2245629.564385797
7627,1545527.7142243667
11876,1198604.9720601533
1285,2011759.4754186918
2212,2441502.633392648
2104,2559379.705740259
2659,3236188.151678237
1178,2629030.1130902786
3876,1435094.9535754628
677,1224945.2916800953
6856,1534689.3556328956
4256,3355984.264763576
12061,1217625.6921436146
1948,1918707.1353804583
12461,2348237.7388945967
2673,1770148.9815511622
11313,1890763.977293575
2597,2504280.207095981
457,1081836.3094409166
1430,1253737.3094225319
8795,6657583.259996695
10465,1026149.7188304445
9807,3142251.7333305613
1936,1548493.0625559497
10108,1220606.49880913
2310,2090952.9704721018
10840,2595028.4667149885
6251,1516334.057691276
1811,3410081.133249036
12972,1641702.201396059
12258,3744312.6849971735
1830,1207833.9075248821
8947,2175579.5654207403
4771,1282010.0907911388
838,1335595.6444311496
2193,1131790.6791665943
11547,2111867.687453779
1058,1971211.0549847812
4039,2665649.5927391797
1462,1925053.164809998
8680,1014313.7437911028
6921,3646671.3048783955
1385,1169879.4000234944
410,1379465.3574615612
8002,2190739.025446848
10165,1705750.5891311606
351,1738695.3537969869
1135,961524.0802599892
3838,3112987.498377983
1287,5334462.686584718
3704,1438563.1388353186
11620,2011718.4323190995
5601,2729578.8506684485
429,2873837.306440815
390,1299613.515900623
100,1885318.6297258923
10524,2379074.4551770184
12626,1567762.2742279407
3230,2208646.985692445
9761,2391211.539958993
7283,3506588.523553026
1024,2793479.322345658
204,1772429.3641700062
11060,1749824.1234770995
10291,1108688.028440958
3743,2859982.9297113614
2592,1117632.376691428
9023,3342869.176704814
11890,2082371.6629588776
6321,2265344.765200071
1635,1473470.356218883
1501,2083540.9465851462
11908,2551086.1187455496
1103,1947248.491512884
1706,2108118.021056179
12992,1794978.8056996176
1679,1291083.5984762167
2914,4530402.1654101685
5886,2350959.869097108
3309,4780791.192871633
9983,2454446.067140356
10866,2890747.1908815275
12463,3016232.4530294854
9921,2221355.705552463
9528,3566666.5218726653
8552,1756248.914622946
11997,3337469.0474143866
8663,1627849.2519044345
4638,1204313.875205158
247,1181863.060635722
2111,1472517.8748512256
2790,2107277.753574558
1935,1556142.3555645715
7861,1594069.4899301573
8018,2076511.9158258107
9560,1607254.8548873218
12985,1607272.7127066397
2944,1349775.838670885
379,2584700.890432334
10391,2319386.0655235825
2871,1359385.2137927965
1077,2945726.0826418973
3339,2809564.9587483606
476,2399791.2192043634
1235,915496.9538497627
2543,1103664.5892786263
50,2276305.357544205
10897,3136894.7204144537
4624,2430234.3704991406
1752,2501235.6962991953
1490,1714962.1593937022
3539,1577671.770783745
11184,1731664.9308371027
3867,3666028.7724387036
609,1612565.80157425
8666,2010778.4146671137
5641,2881943.5028508645
1376,2405303.7147717588
11866,2043708.004477982
3832,2142266.2601529937
3371,2408962.912733532
327,1728288.4939751024
93,1777009.0219852054
2066,2348513.119484429
1258,1314244.5757512995
6068,1667318.1702595188
1106,1716162.6454965828
1010,3353210.672534867
175,3365141.45037954
9972,1442336.265274813
9963,2913254.125548248
12114,1976158.3234806063
2204,1376503.7495642314
792,3009514.1113659134
288,2470906.604944954
1423,3904033.1993488153
5514,1985979.7171247979
11875,1749947.4385917454
3955,3800397.7968787686
6193,3012350.5550307743
7041,1624139.459797874
3317,1527019.1148140517
784,3333959.5326738255
8629,2475955.063409384
8620,6442674.973337371
8103,3400491.1417930974
2801,2100801.20968552
8798,1692668.994155662
2569,1138577.9391105734
3005,1790122.4958259643
398,1371019.3222005104
5046,4451304.968028284
4847,1595134.7916452212
4917,2144919.311275575
615,1357372.5472794836
3047,1265174.3954379002
10407,2937379.9551084195
6145,1309943.2612168456
1161,1722660.9573287873
162,2034687.410699241
9438,2363829.782493384
12852,3112424.25489557
6389,1883953.9049287331
8115,2454819.1771874186
7578,2320900.4777510525
1044,999509.764451852
1111,1755150.4908019572
1394,1007877.1061142109
1311,3742472.7699164273
5018,1884611.431163348
4789,4002939.3165784283
577,3643062.91316661
5043,1866360.582327754
1072,2561144.505465851
6541,2618293.66313732
7698,2695807.1758643533
642,864271.9005998542
6667,2330039.8900137395
6388,1365994.2907424902
3809,1550024.4228172987
8445,3635014.363890585
1045,2448656.062578767
9038,2528229.8448505565
1431,1415287.4588622765
2448,1338078.4358026248
3348,2753878.2783328937
3412,1347090.5770475427
4478,1381760.0252105298
10821,2042429.9342819508
6759,2786644.3335022465
5318,3403669.418791081
3322,1190568.7840756865
1047,3235471.5827650097
2272,2527598.6588413557
8808,1236328.5398010607
6987,2576639.286784348
3031,1714821.5053230615
1372,2366739.5101814857
11810,2415486.2812827756
870,1658116.740924427
5742,4521281.070839466
1386,1634845.3221655458
2266,1121744.8628693046
4279,2658979.615798
1454,1632821.3983026943
903,2381076.020718989
6594,2870671.249380205
750,1382559.9474129837
142,2534363.334939562
12371,3195404.821726158
1617,1503611.3888508163
4640,1296466.9614959725
4569,1374316.166970698
316,2454846.057406018
10926,3254259.981740068
2374,1806127.6967797554
12550,1844381.1902048762
709,2682967.9650661587
158,1974675.2811718644
1429,2520412.158769224
3854,2572091.0786915184
2863,1101832.6729000262
10621,1937102.2802818345
4289,2124414.6972592985
6055,1245998.886632276
9832,3598432.1248809393
2693,2955322.6286758995
7011,1811455.1059958588
2688,1580968.3633167276
10259,3053534.936825977
10235,1393053.8374771867
9786,3180890.704310007
3014,2961054.0194320944
9434,1999388.8608032041
9764,2518448.987863007
2423,2006938.1816273157
651,1740641.7160633216
3610,1501754.6368273888
1899,1686386.4789270246
1063,1656757.7215199051
4294,2027665.9235430583
1422,1353335.586369972
10612,1856726.5418183159
4837,2069989.9789154471
4501,2819477.86889138
10549,1838226.4769434822
1114,1336874.600503973
88,1572716.3145787194
7817,5435538.595585079
1980,1762579.6168874938
1151,3432998.9934262624
2404,2053344.924313734
4641,3693944.7285312964
2942,5100362.030033827
607,2827543.070745306
4293,2687149.5082525737
5274,1118759.550298388
2701,2376196.138299216
445,1630218.2522851776
7846,2690212.682509328
1138,1824301.0829436593
7784,1302641.4834542081
11617,2640225.6743967007
1483,1103435.9049109358
11159,3096864.9841355197
8513,2541295.8002422363
8892,2312765.490520931
2759,1715669.3550867373
4645,1551646.8984465466
2505,1761690.4000132566
2017,1721826.6918988472
9450,4875556.91134636
2271,1637870.0269113244
2548,1853337.647421016
541,1716070.1756069676
2449,2437564.566782082
8912,1540736.609466939
3996,2423838.210887188
3866,1107801.8024677588
2885,2663375.515517518
2111,1391920.7446761911
95,2063421.7628301724
3071,1749702.942230512
10344,1807289.678000938
160,1230280.4258465741
1039,1099631.4489954768
1306,2117519.7946412233
2725,1119836.6312210185
868,1228749.2483904832
11937,2181694.719580445
2177,950464.8961512543
4366,1630312.1505706182
2742,3281695.3351489273
12845,3768105.693933626
624,5675063.227187516
1659,2822474.8927540537
6569,1693327.5087182447
179,1725526.920656162
12103,2437266.516747023
450,1493764.0552507488
5796,2234451.799137472
2573,2350535.9304331434
4685,1551954.38250993
1325,1290815.541840747
2623,1707282.2031868075
3088,1705249.8174367175
8992,3324552.9317747233
9195,2323693.439674195
2862,906227.6719803865
4097,1238248.4026145656
12294,1912218.9630464476
1600,1500031.9459996326
8716,2326116.460648507
11537,850768.226869495
7663,1632557.302466985
1206,1495355.6954488682
2184,2165748.557322013
3525,2178573.6413232544
9221,3118811.0046318783
2166,1127218.4116667705
3445,2529422.569605726
2278,1698051.3952218802
4525,1260351.2717103672
1354,2495761.28540817
10348,3896664.236330692
2023,1794556.1083475193
1672,1413966.149455848
531,1748142.2283200833
2048,3001416.1480458933
429,1033826.9724481273
9757,3564464.73001476
8636,1456457.173801131
7959,3465847.028870598
2886,2793173.2712689224
679,2241139.38097024
1270,1729484.9130475365
1618,4715459.241491774
1033,1364221.5812128338
4672,2247673.0927439546
5523,1545028.7384333347
2398,2557715.2714236593
1028,2168766.0923530743
459,2740384.0098621417
11788,2040242.7928163896
3931,2961684.355135524
410,2441113.669398723
721,2501051.290845241
1490,3674345.1470111236
2979,971790.4698815712
1967,1422502.5237731158
3898,1441931.0573201394
929,5958004.585815627
398,2562868.0764413094
3304,1832706.721718238
2264,2000895.1940297955
5436,2770394.2176478654
5225,2775268.005595559
8587,2836693.8528873287
4849,3197468.2604495883
499,1986256.2573155272
1460,1492381.8687304903
2464,1567380.9811635963
2683,2013025.276176382
9029,4399216.3300308315
3188,2737759.6324937404
1737,1118254.6685019257
549,1141486.4279243518
1390,948535.0136167599
10437,2016941.0281598654
2787,1619851.5062996976
4062,2838406.1296276916
777,1484506.6229031533
5135,1846718.3233072348
3521,1340241.4731728341
2750,1098243.2447804394
12286,3090110.8040081128
3857,2086782.908762366
578,2929511.5810994855
1944,1766252.834502054
3511,2008845.243972556
3262,2021283.8566755734
1148,1377754.0605135146
11137,2511402.2781828106
2426,5849167.332567293
12440,1970206.0626183294
2704,3050740.3287592717
1222,2353369.3235987145
2707,1392228.145964068
10643,3145696.2461700453
2534,1268198.3815329322
1777,1749736.7282873641
2331,1944576.954742045
12938,2605115.9036404686
1139,1522125.796871575
1636,1277513.3756430892
3224,2994532.958339817
5747,2698391.5830713664
604,2723270.708499215
1346,2234648.380264901
9891,2659401.158634829
2653,2296440.234854105
10722,3685638.4275726
2214,1234852.9250380325
8519,3388799.496681402
3869,2557418.5455108793
780,1147483.9652005415
5483,2081599.1853468686
2495,2834804.0879757297
251,1484219.4826616317
8327,2882946.0060313414
9610,2526299.159482204
2949,2182397.332284498
3713,2533003.3984424667
2281,2539690.743470195
1704,1876450.8363255593
2849,1566374.082512594
11160,1688512.1904354305
5196,3422603.698998829
901,1485395.5167010855
2204,1763546.388488343
2348,1422477.6387181033
11923,2073819.6937282567
3286,2113489.301243612
12299,1622645.4373855675
1181,2728685.099576839
8251,1857029.0556384788
2897,1409229.0579766815
12548,1410174.027429845
2794,942921.0591370149
2835,878935.3742729265
1115,2299900.197570879
9351,1570304.924511987
12288,3620422.975597852
6764,1858769.8719477176
2009,2107976.512995299
1484,1136757.282680111
12829,2058196.806177388
610,981652.9927365321
2018,973100.4782398915
8818,3105266.8300124113
2270,1554327.4557531108
7844,2271337.470833626
1755,1352846.1320088592
3485,1723829.8330138505
2501,1749813.5607854435
2953,1682691.7583986842
1395,1288320.6923955404
2171,941624.1204772852
687,1345956.770978004
1644,2434651.3593678745
1697,1818291.9602342595
3814,1942373.0212135192
2740,1249229.0123184267
